Date,Open,High,Low,Close,Volume,price_change,label,sma_7,price_sma_7_ratio,sma_14,price_sma_14_ratio,sma_30,price_sma_30_ratio,ema_12,ema_26,rsi,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,bb_width,bb_position,atr,stoch_k,stoch_d,volume_sma_20,volume_ratio,obv,daily_return,volatility_7,volatility_14,volatility_30,momentum_7,momentum_14,momentum_30,sentiment_mean,sentiment_std,sentiment_min,sentiment_max,news_count,vader_mean,finbert_mean,confidence_mean,sentiment_ma_3,sentiment_ma_7,sentiment_momentum,sentiment_acceleration,sentiment_volatility,price_return_7d,sent_price_divergence,close_lag_1,return_lag_1,close_lag_2,return_lag_2,close_lag_3,return_lag_3,close_lag_4,return_lag_4,close_lag_5,return_lag_5,close_lag_6,return_lag_6,close_lag_7,return_lag_7,sentiment_lag_1,sentiment_lag_2,sentiment_lag_3,volume_lag_1,volume_change,day_of_week,month,quarter,is_weekend,is_month_start,is_month_end
2024-06-11 00:00:00+00:00,69508.078125,69549.4140625,66123.6015625,67332.03125,37116136345,0.013502581655740586,2,69568.6640625,0.9678499962211345,68946.15959821429,0.9765885676936805,68136.93776041667,0.9881869286047623,68983.98007726586,68149.88052099463,46.852492747241236,834.0995562712342,1123.7938910312964,-289.69433476006225,71024.6738080221,68858.835546875,66692.99728572789,0.06290661885133764,0.1475257815266533,2021.848754385255,20.89172645546095,44.20919748269387,25921362057.4,1.4318744617975863,-83168294068,-0.03136496113771259,0.014032641696697108,0.014656801607519402,0.025003874747420798,-0.04585286704690106,-0.014117728882318215,0.09574923419289405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04585286704690106,0.04585286704690106,69512.28125,-0.0019485261992140401,69647.9921875,0.00493781012787653,69305.7734375,-0.0005308786729295578,69342.5859375,-0.01999201273457618,70757.1640625,-0.004581363662391591,71082.8203125,0.007298724608017615,70567.765625,0.025622992224831664,0.0,0.0,0.0,20597699541.0,0.8019554208526942,1,6,2,0,0,0
2024-06-12 00:00:00+00:00,67321.375,69977.890625,66902.453125,68241.1875,34497940694,-0.021757960505889518,0,69162.71651785714,0.986675927952899,68993.5234375,0.9890955570897676,68314.92903645833,0.9989205648384853,68869.70429614803,68156.64400092095,50.614707631358456,713.0602952270856,1041.6471718704543,-328.58687664336867,71017.65556445888,68874.416796875,66731.17802929111,0.06223613548423187,0.35227280635912317,2097.1050933577367,36.609516142974456,37.36089230211694,25551475043.15,1.3501349975193868,-48670353374,0.013502581655740586,0.015203606306094124,0.01485102389595701,0.024787530691826855,-0.03997636559730444,0.00981225887272097,0.08489054461496104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03997636559730444,0.03997636559730444,67332.03125,-0.03136496113771259,69512.28125,-0.0019485261992140401,69647.9921875,0.00493781012787653,69305.7734375,-0.0005308786729295578,69342.5859375,-0.01999201273457618,70757.1640625,-0.004581363662391591,71082.8203125,0.007298724608017615,0.0,0.0,0.0,37116136345.0,-0.0705406302709819,2,6,2,0,0,0
2024-06-13 00:00:00+00:00,68243.1015625,68365.78125,66304.5625,66756.3984375,28955204146,-0.011164543099157487,0,68591.17857142857,0.9732504941285142,68878.62388392857,0.969188910481068,68488.38268229166,0.974711269605736,68544.58031789449,68052.9221073342,45.010830115212634,491.65821056028653,931.6493796084208,-439.9911690481342,71117.25949766238,68785.931640625,66454.60378358762,0.06778501944896236,0.06472591424697703,2094.5417831178984,10.939998703375545,22.813747100603653,25539369842.8,1.1337477911250415,-77625557520,-0.021757960505889518,0.01633491702447693,0.015637225492828963,0.024798381604992415,-0.05654219863116772,-0.023529495119201105,0.08453896978927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05654219863116772,0.05654219863116772,68241.1875,0.013502581655740586,67332.03125,-0.03136496113771259,69512.28125,-0.0019485261992140401,69647.9921875,0.00493781012787653,69305.7734375,-0.0005308786729295578,69342.5859375,-0.01999201273457618,70757.1640625,-0.004581363662391591,0.0,0.0,0.0,34497940694.0,-0.16066862069143772,3,6,2,0,0,0
2024-06-14 00:00:00+00:00,66747.5703125,67294.6484375,65056.89453125,66011.09375,27403884779,0.0027253941690672523,1,68115.25111607143,0.9691088657592136,68772.88671875,0.9598418344711269,68479.83606770834,0.9639493541534269,68154.81315360303,67901.67556234649,42.46904863831299,253.13759125654178,795.947021938045,-542.8094306815033,71235.27853816343,68623.1890625,66011.09958683656,0.07612847818204492,-1.1172734723519314e-06,2104.771220484477,13.927969689453743,20.492494845267917,26135910494.7,1.0485146398307847,-105029442299,-0.011164543099157487,0.015593596055629792,0.015554105709578521,0.020645539960102932,-0.048043956573854185,-0.021933461212253702,-0.003869143512697515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.048043956573854185,0.048043956573854185,66756.3984375,-0.021757960505889518,68241.1875,0.013502581655740586,67332.03125,-0.03136496113771259,69512.28125,-0.0019485261992140401,69647.9921875,0.00493781012787653,69305.7734375,-0.0005308786729295578,69342.5859375,-0.01999201273457618,0.0,0.0,0.0,28955204146.0,-0.05357653011796526,4,6,2,0,0,0
2024-06-15 00:00:00+00:00,66006.7421875,66402.1875,65871.7734375,66191.0,14121265576,0.006768999939568809,2,67670.28348214286,0.9781398361877232,68664.60546875,0.963975538024816,68511.81666666667,0.9661253083105615,67852.68805304871,67774.95885402453,43.30136961089645,77.72919902417925,652.3034573552719,-574.5742583310927,71326.3658073245,68506.834375,65687.30294267551,0.08231387300398804,0.08932283065722546,1992.3171377713002,16.55397141708646,13.807313269971916,26060552086.65,0.5418636385387199,-90908176723,0.0027253941690672523,0.01586166137339576,0.015543812831539135,0.020435001737973763,-0.044942481455876204,-0.0223896923413498,0.014707875217411903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.044942481455876204,0.044942481455876204,66011.09375,-0.011164543099157487,66756.3984375,-0.021757960505889518,68241.1875,0.013502581655740586,67332.03125,-0.03136496113771259,69512.28125,-0.0019485261992140401,69647.9921875,0.00493781012787653,69305.7734375,-0.0005308786729295578,0.0,0.0,0.0,27403884779.0,-0.4846984035335993,5,6,2,1,0,0
2024-06-16 00:00:00+00:00,66189.359375,66894.84375,66018.25,66639.046875,13281140541,-0.0022321747830370553,1,67240.43415178571,0.9910561660647793,68585.13727678571,0.9716251876272848,68498.05572916666,0.9728604142938455,67665.9740256566,67690.81722594863,45.419199474935496,-24.843200292030815,516.8741258258113,-541.7173261178422,71269.73921894148,68369.058984375,65468.37874980854,0.08485359540283834,0.2017919988630577,1912.62261007335,23.093888000364913,17.858609702301706,25431059577.85,0.5222409432191979,-77627036182,0.006768999939568809,0.016093957271455368,0.015694241788072064,0.019819218113942164,-0.04320218312108104,-0.016421083219319677,-0.006156846844327601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04320218312108104,0.04320218312108104,66191.0,0.0027253941690672523,66011.09375,-0.011164543099157487,66756.3984375,-0.021757960505889518,68241.1875,0.013502581655740586,67332.03125,-0.03136496113771259,69512.28125,-0.0019485261992140401,69647.9921875,0.00493781012787653,0.0,0.0,0.0,14121265576.0,-0.05949360774206003,6,6,2,1,0,0
2024-06-17 00:00:00+00:00,66636.515625,67188.3203125,65094.96484375,66490.296875,30006354476,-0.02029695827328193,0,66808.72209821429,0.9952337776683383,68419.81696428571,0.971798812465504,68483.03880208333,0.9709016719768763,67485.10061786328,67601.88979254503,44.820629869039955,-116.78917468174768,390.14146572429956,-506.93064040604725,71293.09873087148,68278.762890625,65264.42705037852,0.08829497526412748,0.20333995440289737,1925.532099978825,20.922658501749016,20.19017263973346,25295264003.4,1.1862439732578702,-107633390658,-0.0022321747830370553,0.016081889007112767,0.01494825176811693,0.019821135394182364,-0.043474107318266175,-0.03363842356522284,-0.006729943187912202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.043474107318266175,0.043474107318266175,66639.046875,0.006768999939568809,66191.0,0.0027253941690672523,66011.09375,-0.011164543099157487,66756.3984375,-0.021757960505889518,68241.1875,0.013502581655740586,67332.03125,-0.03136496113771259,69512.28125,-0.0019485261992140401,0.0,0.0,0.0,13281140541.0,1.2593206045345169,0,6,2,0,0,0
2024-06-18 00:00:00+00:00,66490.9765625,66556.703125,64066.95703125,65140.74609375,39481285950,-0.0027701435671353414,1,66495.68136160714,0.9796237102904634,68032.17271205357,0.9574991286763465,68445.11809895834,0.951722312752374,67124.43069107662,67419.58285189355,39.70773106820686,-295.1521608169278,253.0827404160541,-548.2349012329819,71458.11594219571,68156.8955078125,64855.675073429295,0.09687120898881921,0.04317661089087002,1965.833099533909,13.694726516475868,19.237091006196597,25933974655.6,1.5223769774709288,-147114676608,-0.02029695827328193,0.013540677527844358,0.013286917568519088,0.02008864146975189,-0.03254446829494695,-0.07690507816400771,-0.01716428967737993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03254446829494695,0.03254446829494695,66490.296875,-0.0022321747830370553,66639.046875,0.006768999939568809,66191.0,0.0027253941690672523,66011.09375,-0.011164543099157487,66756.3984375,-0.021757960505889518,68241.1875,0.013502581655740586,67332.03125,-0.03136496113771259,0.0,0.0,0.0,30006354476.0,0.31576416527300366,1,6,2,0,0,0
2024-06-19 00:00:00+00:00,65146.66015625,65695.3515625,64693.30078125,64960.296875,21103423504,-0.00202647819256907,1,66026.98270089286,0.9838446982997084,67594.849609375,0.9610243568910966,68228.85481770833,0.9520941989801652,66791.48702706484,67237.4135202718,39.06602096234682,-445.92649320696364,113.28089369145056,-559.2073868984141,71566.76193809244,67986.6607421875,64406.55954628255,0.10531775371292505,0.07733542970109814,1896.9915053707725,11.3933409024899,15.336908640238262,25513660204.1,0.8271421401390585,-168218100112,-0.0027701435671353414,0.011081003216897216,0.012797531181359999,0.013578087129049767,-0.04807786536539971,-0.08613225263971902,-0.09080563069680403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04807786536539971,0.04807786536539971,65140.74609375,-0.02029695827328193,66490.296875,-0.0022321747830370553,66639.046875,0.006768999939568809,66191.0,0.0027253941690672523,66011.09375,-0.011164543099157487,66756.3984375,-0.021757960505889518,68241.1875,0.013502581655740586,0.0,0.0,0.0,39481285950.0,-0.4654828738170824,2,6,2,0,0,0
2024-06-20 00:00:00+00:00,64960.296875,66438.9609375,64547.84765625,64828.65625,25641109124,-0.011298352821403679,0,65751.59095982143,0.9859633098401314,67171.384765625,0.9651231171755761,68051.92565104166,0.9526351477903796,66489.51306136255,67058.98705580723,38.57623842478691,-569.4739944446774,-23.270083935775034,-546.2039105089024,71686.50685896806,67853.5228515625,64020.53884415696,0.11297818731654212,0.10541622457616708,1896.5716322192889,9.714442857434653,11.60083675880014,25426351471.85,1.0084462630192053,-193859209236,-0.00202647819256907,0.009004764157352959,0.012842614486771018,0.013268217900939449,-0.028877264691036797,-0.08378667928611916,-0.07567917753274978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028877264691036797,0.028877264691036797,64960.296875,-0.0027701435671353414,65140.74609375,-0.02029695827328193,66490.296875,-0.0022321747830370553,66639.046875,0.006768999939568809,66191.0,0.0027253941690672523,66011.09375,-0.011164543099157487,66756.3984375,-0.021757960505889518,0.0,0.0,0.0,21103423504.0,0.21502130301938527,3,6,2,0,0,0
2024-06-21 00:00:00+00:00,64837.98828125,65007.546875,63378.89453125,64096.19921875,26188171739,0.0024397531859308152,1,65478.03459821428,0.9788961994973813,66796.64285714286,0.9595721652633312,67884.38776041666,0.9441964689283748,66121.31093172985,66839.52129009929,35.88072079150278,-718.2103583694407,-162.25813882250816,-555.9522195469325,71841.98951328997,67672.9859375,63503.98236171002,0.12321027417469939,0.07102618722601635,1877.4345401857681,10.599764372715955,10.569182710880169,26153685278.6,1.001318608067377,-220047380975,-0.011298352821403679,0.009022280833709925,0.012321629795401835,0.013182497393887663,-0.029008677518693626,-0.07565894244957472,-0.07271364097553945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029008677518693626,0.029008677518693626,64828.65625,-0.00202647819256907,64960.296875,-0.0027701435671353414,65140.74609375,-0.02029695827328193,66490.296875,-0.0022321747830370553,66639.046875,0.006768999939568809,66191.0,0.0027253941690672523,66011.09375,-0.011164543099157487,0.0,0.0,0.0,25641109124.0,0.021335372520526086,4,6,2,0,0,0
2024-06-22 00:00:00+00:00,64113.86328125,64475.46875,63929.7578125,64252.578125,9858198793,-0.01668075089399379,0,65201.1171875,0.9854521041445921,66435.70033482143,0.9671393211959989,67761.82161458333,0.9482120845342197,65833.81357684833,66647.89587046231,36.89456165092479,-814.0822936139739,-292.6229697808013,-521.4593238331726,71924.85766723866,67498.034765625,63071.211864011326,0.1311689419398661,0.13343274479740797,1782.3114257082132,12.910608826960564,11.074938685703723,25791065797.5,0.38223309073003037,-210189182182,0.0024397531859308152,0.008986517209534901,0.012439404106235598,0.012906163339770604,-0.02928527858772345,-0.07291160695374066,-0.054129369300737085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02928527858772345,0.02928527858772345,64096.19921875,-0.011298352821403679,64828.65625,-0.00202647819256907,64960.296875,-0.0027701435671353414,65140.74609375,-0.02029695827328193,66490.296875,-0.0022321747830370553,66639.046875,0.006768999939568809,66191.0,0.0027253941690672523,0.0,0.0,0.0,26188171739.0,-0.6235629240845799,5,6,2,1,0,0
2024-06-23 00:00:00+00:00,64248.96484375,64491.703125,63180.796875,63180.796875,11170471802,-0.04595356431233677,0,64707.08147321428,0.9764124024223516,65973.7578125,0.9576655774946502,67583.64479166667,0.9348533520167656,65425.65716117936,66391.07372265028,33.03873710397002,-965.41656147092,-427.18168811882504,-538.234873352095,71977.78716663686,67216.835546875,62455.88392711312,0.1416594988748533,0.07613109791726223,1748.6396274433407,0.0,7.836791066558838,24729525121.4,0.4517058757563239,-221359653984,-0.01668075089399379,0.008576483621087662,0.012409822035279575,0.013024854446800727,-0.051895250039918905,-0.09285544506566112,-0.07800392209127427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.051895250039918905,0.051895250039918905,64252.578125,0.0024397531859308152,64096.19921875,-0.011298352821403679,64828.65625,-0.00202647819256907,64960.296875,-0.0027701435671353414,65140.74609375,-0.02029695827328193,66490.296875,-0.0022321747830370553,66639.046875,0.006768999939568809,0.0,0.0,0.0,9858198793.0,0.1331148860511724,6,6,2,1,0,0
2024-06-24 00:00:00+00:00,63173.3515625,63292.52734375,58601.69921875,60277.4140625,43152133651,0.025336630415439876,2,63819.52678571428,0.9444979788849333,65314.12444196428,0.9228848212772152,67284.02708333333,0.8958651358344615,64633.61976138254,65938.21004412063,25.31924823220004,-1304.590282738085,-602.6634070426771,-701.926875695408,72086.84344485086,66702.31796875,61317.792492649125,0.1614494260491372,-0.09660818160920848,1958.795948697388,14.730016258599289,9.213541695186619,25229646976.7,1.7103740567932526,-264511787635,-0.04595356431233677,0.016404380691733403,0.01609469955842173,0.014982823169799264,-0.09344044326016554,-0.13285231072027293,-0.1297684050863288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09344044326016554,0.09344044326016554,63180.796875,-0.01668075089399379,64252.578125,0.0024397531859308152,64096.19921875,-0.011298352821403679,64828.65625,-0.00202647819256907,64960.296875,-0.0027701435671353414,65140.74609375,-0.02029695827328193,66490.296875,-0.0022321747830370553,0.0,0.0,0.0,11170471802.0,2.8630538097123073,0,6,2,0,0,0
